Date,Power [kW],Power-1 [kW],Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [W/m2],Rainfall intensity [mm/h],Rain Day,Hour,DayOfWeek,Month,Season,Public Holiday
2017-07-26 23:00:00,48.527539,49.448298,19.67,43.04,9.06,12.33,1016.0,0.664,0.0,0.0,23,3,7,3,0
2017-07-27 00:00:00,46.629211,48.527539,19.63,46.19,8.7,11.07,1016.0,0.803,0.0,0.0,0,4,7,3,0
2017-07-27 01:00:00,45.839552,46.629211,19.05,50.07,5.661,7.04,1017.0,1.356,0.0,0.0,1,4,7,3,0
2017-07-27 02:00:00,44.956812,45.839552,18.22,54.84,6.835,8.55,1017.0,1.855,0.0,0.0,2,4,7,3,0
2017-07-27 03:00:00,44.437656,44.956812,17.64,58.25,6.164,7.55,1017.0,3.128,0.0,0.0,3,4,7,3,0
2017-07-27 04:00:00,44.749237,44.437656,16.69,67.4,4.99,6.289,1017.0,2.021,0.0,0.0,4,4,7,3,0
2017-07-27 05:00:00,51.23388,44.749237,16.53,71.3,4.948,6.038,1017.0,1.301,0.0,0.0,5,4,7,3,0
2017-07-27 06:00:00,72.212065,51.23388,16.56,73.0,5.723,6.541,1017.0,56.76,0.0,0.0,6,4,7,3,0
2017-07-27 07:00:00,220.8399165,72.212065,17.58,67.38,5.912,7.8,1018.0,242.6,0.0,0.0,7,4,7,3,0
2017-07-27 08:00:00,246.6137395,220.8399165,18.86,63.69,4.885,7.04,1018.0,447.6,0.0,0.0,8,4,7,3,0
2017-07-27 09:00:00,256.139684,246.6137395,20.21,58.99,5.283,6.038,1018.0,644.5,0.0,0.0,9,4,7,3,0
2017-07-27 10:00:00,259.0280355,256.139684,21.37,54.6,6.206,7.8,1018.0,802.0,0.0,0.0,10,4,7,3,0
2017-07-27 11:00:00,264.9751685,259.0280355,21.55,53.21,5.765,7.8,1018.0,919.0,0.0,0.0,11,4,7,3,0
2017-07-27 12:00:00,256.4580385,264.9751685,22.22,48.32,8.3,9.31,1017.0,987.0,0.0,0.0,12,4,7,3,0
2017-07-27 13:00:00,262.8631475,256.4580385,24.11,43.66,6.688,8.05,1017.0,996.0,0.0,0.0,13,4,7,3,0
2017-07-27 14:00:00,260.8765455,262.8631475,24.9,42.46,8.81,9.56,1016.0,955.0,0.0,0.0,14,4,7,3,0
2017-07-27 15:00:00,263.423163,260.8765455,25.68,40.99,5.933,7.8,1016.0,854.0,0.0,0.0,15,4,7,3,0
2017-07-27 16:00:00,260.9857955,263.423163,25.16,41.09,9.16,10.31,1016.0,711.0,0.0,0.0,16,4,7,3,0
2017-07-27 17:00:00,254.6938695,260.9857955,24.31,42.92,7.57,8.3,1016.0,527.8,0.0,0.0,17,4,7,3,0
2017-07-27 18:00:00,116.4799465,254.6938695,22.93,47.31,6.751,9.31,1016.0,320.5,0.0,0.0,18,4,7,3,0
2017-07-27 19:00:00,86.389219,116.4799465,21.57,57.08,4.109,6.038,1017.0,122.0,0.0,0.0,19,4,7,3,0
2017-07-27 20:00:00,60.6619365,86.389219,19.48,66.05,11.72,14.59,1017.0,2.85,0.0,0.0,20,4,7,3,0
2017-07-27 21:00:00,50.6756125,60.6619365,18.8,69.64,8.22,10.06,1018.0,1.55,0.0,0.0,21,4,7,3,0
2017-07-27 22:00:00,47.3946165,50.6756125,18.51,72.2,6.856,9.31,1018.0,1.91,0.0,0.0,22,4,7,3,0
2017-07-27 23:00:00,46.0254955,47.3946165,18.53,71.8,7.02,9.31,1018.0,1.357,0.0,0.0,23,4,7,3,0
2017-07-28 00:00:00,46.207506,46.0254955,18.25,73.5,3.983,5.032,1018.0,0.581,0.0,0.0,0,5,7,3,0
2017-07-28 01:00:00,45.1785895,46.207506,18.11,76.3,5.178,6.289,1019.0,0.941,0.0,0.0,1,5,7,3,0
2017-07-28 02:00:00,44.8639495,45.1785895,18.53,75.8,6.373,10.31,1018.0,0.637,0.0,0.0,2,5,7,3,0
2017-07-28 03:00:00,44.442463,44.8639495,18.48,78.0,6.164,7.55,1018.0,0.803,0.0,0.0,3,5,7,3,0
2017-07-28 04:00:00,43.8811365,44.442463,18.39,79.0,6.227,6.793,1018.0,1.799,0.0,0.0,4,5,7,3,0
2017-07-28 05:00:00,52.3768535,43.8811365,18.28,79.3,6.478,7.55,1018.0,0.83,0.0,0.0,5,5,7,3,0
2017-07-28 06:00:00,72.2717155,52.3768535,18.49,77.6,2.956,4.025,1018.0,46.59,0.0,0.0,6,5,7,3,0
2017-07-28 07:00:00,224.381583,72.2717155,19.74,67.0,3.899,6.793,1018.0,227.8,0.0,0.0,7,5,7,3,0
2017-07-28 08:00:00,239.1746885,224.381583,21.11,56.43,4.151,5.535,1019.0,431.7,0.0,0.0,8,5,7,3,0
2017-07-29 01:00:00,39.5500295,239.1746885,19.11,71.2,5.828,6.793,1018.0,0.277,0.0,0.0,1,6,7,3,0
2017-07-29 02:00:00,39.8672915,39.5500295,19.1,70.9,1.363,2.264,1018.0,0.554,0.0,0.0,2,6,7,3,0
2017-07-29 03:00:00,39.7383765,39.8672915,18.92,71.2,1.468,2.013,1018.0,0.249,0.0,0.0,3,6,7,3,0
2017-07-29 04:00:00,39.0815655,39.7383765,18.66,74.8,2.977,3.522,1018.0,0.028,0.0,0.0,4,6,7,3,0
2017-07-29 05:00:00,38.642162,39.0815655,18.05,76.9,4.403,5.032,1019.0,0.388,0.0,0.0,5,6,7,3,0
2017-07-29 06:00:00,43.4004365,38.642162,17.77,80.1,6.373,7.55,1018.0,21.87,0.0,0.0,6,6,7,3,0
2017-07-29 07:00:00,47.8515,43.4004365,18.28,78.9,7.04,9.06,1019.0,196.1,0.0,0.0,7,6,7,3,0
2017-07-29 08:00:00,49.0744445,47.8515,20.13,72.4,3.48,4.277,1019.0,399.4,0.0,0.0,8,6,7,3,0
2017-07-29 09:00:00,49.40285,49.0744445,21.19,67.53,4.424,5.535,1019.0,587.6,0.0,0.0,9,6,7,3,0
2017-07-29 10:00:00,49.2313275,49.40285,23.37,57.82,2.264,3.271,1019.0,756.0,0.0,0.0,10,6,7,3,0
2017-07-29 11:00:00,51.119386,49.2313275,24.61,51.36,3.627,5.032,1019.0,872.0,0.0,0.0,11,6,7,3,0
2017-07-29 12:00:00,50.436792,51.119386,27.1,41.15,2.348,3.271,1018.0,939.0,0.0,0.0,12,6,7,3,0
2017-07-29 13:00:00,50.1778695,50.436792,29.33,33.3,1.279,2.013,1018.0,954.0,0.0,0.0,13,6,7,3,0
2017-07-29 14:00:00,51.4447325,50.1778695,29.55,34.51,1.468,2.516,1017.0,909.0,0.0,0.0,14,6,7,3,0
2017-07-29 15:00:00,51.1890875,51.4447325,25.68,48.81,5.472,6.541,1017.0,812.0,0.0,0.0,15,6,7,3,0
2017-07-29 16:00:00,51.084863,51.1890875,22.78,56.53,5.933,7.55,1018.0,665.6,0.0,0.0,16,6,7,3,0
2017-07-29 17:00:00,51.474667,51.084863,23.25,53.4,6.918,9.06,1017.0,480.9,0.0,0.0,17,6,7,3,0
2017-07-29 18:00:00,52.1006695,51.474667,22.65,55.06,8.47,9.31,1017.0,279.3,0.0,0.0,18,6,7,3,0
2017-07-29 19:00:00,51.7466995,52.1006695,20.98,64.09,5.556,6.541,1018.0,90.1,0.0,0.0,19,6,7,3,0
2017-07-29 20:00:00,44.518938,51.7466995,20.08,66.85,6.52,9.06,1018.0,7.25,0.0,0.0,20,6,7,3,0
2017-07-29 21:00:00,43.758995,44.518938,19.65,68.94,5.849,7.55,1019.0,2.131,0.0,0.0,21,6,7,3,0
2017-07-29 22:00:00,43.146321,43.758995,19.32,70.1,3.543,4.528,1019.0,2.574,0.0,0.0,22,6,7,3,0
2017-07-29 23:00:00,42.066057,43.146321,18.66,72.7,3.753,4.277,1018.0,2.353,0.0,0.0,23,6,7,3,0
2017-07-30 00:00:00,40.808371,42.066057,18.39,73.1,4.507,6.289,1018.0,3.737,0.0,0.0,0,7,7,3,0
2017-07-30 01:00:00,40.92505,40.808371,18.67,71.3,6.772,8.81,1018.0,4.513,0.0,0.0,1,7,7,3,0
2017-07-30 02:00:00,40.630075,40.92505,18.73,71.9,6.478,8.05,1017.0,1.55,0.0,0.0,2,7,7,3,0
2017-07-30 03:00:00,40.1618295,40.630075,18.94,71.6,6.897,7.8,1017.0,0.803,0.0,0.0,3,7,7,3,0
2017-07-30 04:00:00,39.2843335,40.1618295,18.99,71.9,2.767,4.277,1017.0,4.817,0.0,0.0,4,7,7,3,0
2017-07-30 05:00:00,39.437065,39.2843335,18.72,70.6,3.648,4.528,1017.0,3.017,0.0,0.0,5,7,7,3,0
2017-07-30 06:00:00,43.770357,39.437065,18.44,72.3,2.767,3.271,1017.0,38.81,0.0,0.0,6,7,7,3,0
2017-07-30 07:00:00,44.300001,43.770357,18.32,73.3,5.199,6.541,1017.0,196.7,0.0,0.0,7,7,7,3,0
2017-07-30 08:00:00,44.4859445,44.300001,19.65,69.46,6.331,9.81,1017.0,484.3,0.0,0.0,8,7,7,3,0
2017-07-30 09:00:00,44.335398,44.4859445,19.91,67.78,5.954,7.55,1017.0,320.0,0.0,0.0,9,7,7,3,0
2017-07-30 10:00:00,45.6907535,44.335398,21.71,59.12,5.933,7.04,1017.0,826.0,0.0,0.0,10,7,7,3,0
2017-07-30 11:00:00,46.0766245,45.6907535,22.54,55.24,4.151,5.535,1017.0,880.0,0.0,0.0,11,7,7,3,0
2017-07-30 12:00:00,46.3750955,46.0766245,22.77,50.68,7.82,8.55,1016.0,944.0,0.0,0.0,12,7,7,3,0
2017-07-30 13:00:00,46.1509145,46.3750955,22.46,51.0,5.535,6.793,1016.0,962.0,0.0,0.0,13,7,7,3,0
2017-07-30 14:00:00,47.0078715,46.1509145,23.66,43.32,4.319,6.541,1016.0,934.0,0.0,0.0,14,7,7,3,0
2017-07-30 15:00:00,46.2636605,47.0078715,25.45,34.74,3.627,4.78,1015.0,837.0,0.0,0.0,15,7,7,3,0
2017-07-30 16:00:00,47.300443,46.2636605,24.21,37.62,6.52,7.8,1015.0,695.2,0.0,0.0,16,7,7,3,0
2017-07-30 17:00:00,47.974734,47.300443,22.31,44.3,7.95,9.31,1014.0,514.6,0.0,0.0,17,7,7,3,0
2017-07-30 18:00:00,47.3775735,47.974734,21.81,42.44,8.51,10.31,1014.0,311.3,0.0,0.0,18,7,7,3,0
2017-07-30 19:00:00,48.3437805,47.3775735,20.44,47.19,9.62,11.07,1015.0,112.7,0.0,0.0,19,7,7,3,0
2017-07-30 20:00:00,43.2107785,48.3437805,19.45,53.13,5.115,6.541,1015.0,0.941,0.0,0.0,20,7,7,3,0
2017-07-30 21:00:00,41.6166025,43.2107785,18.46,63.84,5.053,6.793,1016.0,4.152,0.0,0.0,21,7,7,3,0
2017-07-30 22:00:00,42.0951175,41.6166025,17.98,66.26,7.76,9.56,1016.0,4.042,0.0,0.0,22,7,7,3,0
2017-07-30 23:00:00,41.703784,42.0951175,18.02,61.07,5.346,6.541,1016.0,1.855,0.0,0.0,23,7,7,3,0
2017-07-31 00:00:00,40.6975915,41.703784,17.38,66.12,3.48,4.277,1016.0,6.395,0.0,0.0,0,1,7,3,0
2017-07-31 01:00:00,40.216236,40.6975915,17.23,63.16,4.466,5.032,1015.0,2.519,0.0,0.0,1,1,7,3,0
2017-07-31 02:00:00,40.3292005,40.216236,17.0,59.96,5.744,6.541,1014.0,2.464,0.0,0.0,2,1,7,3,0
2017-07-31 03:00:00,40.2649615,40.3292005,16.4,63.41,5.136,6.289,1014.0,1.744,0.0,0.0,3,1,7,3,0
2017-07-31 04:00:00,39.481202,40.2649615,15.79,71.4,3.753,4.528,1014.0,3.184,0.0,0.0,4,1,7,3,0
2017-07-31 05:00:00,38.9552725,39.481202,15.8,73.1,3.899,5.032,1014.0,4.209,0.0,0.0,5,1,7,3,0
2017-07-31 06:00:00,40.6337895,38.9552725,16.06,74.1,5.074,6.541,1014.0,31.2,0.0,0.0,6,1,7,3,0
2017-07-31 07:00:00,52.259082,40.6337895,17.41,67.81,4.822,6.541,1014.0,294.6,0.0,0.0,7,1,7,3,0
2017-07-31 08:00:00,53.984358,52.259082,18.09,61.99,5.367,6.793,1014.0,424.2,0.0,0.0,8,1,7,3,0
2017-07-31 09:00:00,55.84423,53.984358,19.67,57.26,4.633,5.786,1015.0,626.1,0.0,0.0,9,1,7,3,0
2017-07-31 10:00:00,60.6667435,55.84423,20.48,53.85,5.157,7.04,1015.0,886.0,0.0,0.0,10,1,7,3,0
2017-07-31 11:00:00,60.5456945,60.6667435,18.91,51.63,5.64,6.793,1015.0,277.5,0.0,0.0,11,1,7,3,0
2017-07-31 12:00:00,58.0984945,60.5456945,18.01,56.44,7.55,8.55,1015.0,167.0,0.0,0.0,12,1,7,3,0
2017-07-31 13:00:00,61.653271,58.0984945,19.11,56.59,5.115,7.04,1015.0,525.4,0.0,0.0,13,1,7,3,0
2017-07-31 14:00:00,64.033173,61.653271,20.69,50.23,3.103,5.283,1014.0,502.0,0.0,0.0,14,1,7,3,0
2017-07-31 15:00:00,61.5040355,64.033173,20.64,51.5,5.577,7.3,1014.0,319.2,0.0,0.0,15,1,7,3,0
2017-07-31 16:00:00,63.512706,61.5040355,20.03,52.67,8.26,10.57,1014.0,281.3,0.0,0.0,16,1,7,3,0
2017-07-31 22:00:00,48.190175,63.512706,16.89,68.74,6.017,7.04,1016.0,3.931,0.0,0.0,22,1,7,3,0
2017-07-31 23:00:00,47.0624965,48.190175,16.57,71.3,4.78,6.289,1016.0,5.177,0.0,0.0,23,1,7,3,0
2017-08-01 00:00:00,43.0268015,47.0624965,16.39,70.0,2.432,3.271,1016.0,4.264,0.0,0.0,0,2,8,3,0
2017-08-01 01:00:00,40.9576065,43.0268015,16.27,68.79,5.346,6.038,1016.0,3.959,0.0,0.0,1,2,8,3,0
2017-08-01 02:00:00,40.5175475,40.9576065,16.21,70.4,2.264,3.271,1016.0,7.09,0.0,0.0,2,2,8,3,0
2017-08-01 03:00:00,40.430803,40.5175475,15.9,71.0,2.704,3.271,1016.0,7.14,0.0,0.0,3,2,8,3,0
2017-08-01 04:00:00,40.5136145,40.430803,15.62,74.1,3.711,4.78,1016.0,3.987,0.0,0.0,4,2,8,3,0
2017-08-01 05:00:00,40.9243945,40.5136145,15.63,73.7,7.84,10.06,1016.0,3.71,0.0,0.0,5,2,8,3,0
2017-08-01 06:00:00,42.820756,40.9243945,15.59,74.3,4.025,4.78,1017.0,37.68,0.0,0.0,6,2,8,3,0
2017-08-01 07:00:00,49.2772125,42.820756,16.23,70.9,3.732,5.032,1017.0,198.3,0.0,0.0,7,2,8,3,0
2017-08-01 08:00:00,50.7267415,49.2772125,17.38,63.79,6.583,7.8,1018.0,408.8,0.0,0.0,8,2,8,3,0
2017-08-01 09:00:00,53.3723395,50.7267415,19.33,53.07,3.774,4.78,1018.0,609.7,0.0,0.0,9,2,8,3,0
2017-08-01 10:00:00,54.3420425,53.3723395,20.24,44.19,5.975,7.04,1018.0,697.4,0.0,0.0,10,2,8,3,0
2017-08-01 11:00:00,55.8357085,54.3420425,21.09,41.7,4.864,7.3,1018.0,854.0,0.0,0.0,11,2,8,3,0
2017-08-01 12:00:00,55.2191015,55.8357085,22.24,37.07,8.24,9.31,1018.0,954.0,0.0,0.0,12,2,8,3,0
2017-08-01 13:00:00,56.022089,55.2191015,22.83,33.74,8.16,9.81,1018.0,909.0,0.0,0.0,13,2,8,3,0
2017-08-01 14:00:00,54.5185905,56.022089,23.13,34.24,7.4,10.06,1018.0,922.0,0.0,0.0,14,2,8,3,0
2017-08-01 15:00:00,53.2692075,54.5185905,22.46,35.87,8.05,9.06,1018.0,857.0,0.0,0.0,15,2,8,3,0
2017-08-01 16:00:00,57.9743865,53.2692075,22.2,37.93,6.478,7.55,1018.0,665.9,0.0,0.0,16,2,8,3,0
2017-08-01 17:00:00,60.36718,57.9743865,21.79,38.09,6.269,7.8,1018.0,519.2,0.0,0.0,17,2,8,3,0
2017-08-01 18:00:00,59.275117,60.36718,20.86,39.75,5.64,7.04,1019.0,312.2,0.0,0.0,18,2,8,3,0
2017-08-01 19:00:00,55.020922,59.275117,20.04,45.58,7.32,8.55,1019.0,111.2,0.0,0.0,19,2,8,3,0
2017-08-01 20:00:00,47.9351855,55.020922,19.33,50.89,6.751,8.81,1020.0,1.135,0.0,0.0,20,2,8,3,0
2017-08-01 21:00:00,46.366137,47.9351855,18.33,59.4,6.499,7.3,1021.0,2.657,0.0,0.0,21,2,8,3,0
2017-08-01 22:00:00,46.5560135,46.366137,17.74,65.38,4.864,6.541,1021.0,7.64,0.0,0.0,22,2,8,3,0
2017-08-01 23:00:00,42.5740695,46.5560135,17.11,68.96,6.604,7.8,1021.0,3.987,0.0,0.0,23,2,8,3,0
2017-08-02 00:00:00,36.5893545,42.5740695,16.59,72.2,6.918,8.3,1021.0,4.872,0.0,0.0,0,3,8,3,0
2017-08-02 01:00:00,37.670274,36.5893545,16.26,73.7,5.472,6.038,1020.0,2.52,0.0,0.0,1,3,8,3,0
2017-08-02 02:00:00,36.958838,37.670274,16.22,73.0,4.507,6.038,1020.0,6.867,0.0,0.0,2,3,8,3,0
2017-08-02 03:00:00,36.7991145,36.958838,15.91,73.8,4.088,6.289,1020.0,1.551,0.0,0.0,3,3,8,3,0
2017-08-02 04:00:00,36.891103,36.7991145,15.83,72.5,6.227,7.3,1020.0,4.458,0.0,0.0,4,3,8,3,0
2017-08-02 05:00:00,36.9599305,36.891103,15.8,73.8,7.27,8.55,1020.0,6.341,0.0,0.0,5,3,8,3,0
2017-08-02 06:00:00,40.210118,36.9599305,15.92,73.0,5.367,6.038,1020.0,32.62,0.0,0.0,6,3,8,3,0
2017-08-02 07:00:00,45.4495295,40.210118,16.48,69.4,6.667,8.55,1020.0,211.1,0.0,0.0,7,3,8,3,0
2017-08-02 08:00:00,50.915307,45.4495295,18.06,61.23,6.206,7.3,1020.0,413.8,0.0,0.0,8,3,8,3,0
2017-08-02 09:00:00,53.7433525,50.915307,19.24,54.57,6.499,7.8,1021.0,609.9,0.0,0.0,9,3,8,3,0
2017-08-02 10:00:00,61.8606275,53.7433525,20.24,47.61,6.331,7.8,1020.0,773.0,0.0,0.0,10,3,8,3,0
2017-08-02 11:00:00,53.889966,61.8606275,22.4,37.34,4.235,5.283,1021.0,892.0,0.0,0.0,11,3,8,3,0
2017-08-02 12:00:00,54.8472145,53.889966,24.16,29.91,6.52,9.56,1020.0,962.0,0.0,0.0,12,3,8,3,0
2017-08-02 13:00:00,71.1123545,54.8472145,24.8,31.64,3.711,5.283,1019.0,977.0,0.0,0.0,13,3,8,3,0
2017-08-02 14:00:00,56.811311,71.1123545,24.56,33.4,6.206,8.3,1019.0,934.0,0.0,0.0,14,3,8,3,0
2017-08-02 15:00:00,55.889241,56.811311,23.96,33.99,7.53,8.3,1019.0,841.0,0.0,0.0,15,3,8,3,0
2017-08-02 16:00:00,48.047713,55.889241,23.85,33.83,8.39,9.31,1019.0,698.1,0.0,0.0,16,3,8,3,0
2017-08-02 19:00:00,42.7676605,48.047713,21.37,51.29,5.43,7.8,1020.0,110.1,0.0,0.0,19,3,8,3,0
2017-08-02 20:00:00,40.087758,42.7676605,20.22,60.04,8.74,11.07,1020.0,7.0,0.0,0.0,20,3,8,3,0
2017-08-02 21:00:00,33.532321,40.087758,19.43,64.03,7.67,9.81,1021.0,4.207,0.0,0.0,21,3,8,3,0
2017-08-02 22:00:00,33.073471,33.532321,19.5,64.43,7.69,9.56,1021.0,4.457,0.0,0.0,22,3,8,3,0
2017-08-02 23:00:00,33.3651685,33.073471,18.94,70.2,6.793,8.81,1021.0,4.457,0.0,0.0,23,3,8,3,0
2017-08-03 00:00:00,30.781843,33.3651685,18.83,71.5,5.493,7.04,1021.0,3.1,0.0,0.0,0,4,8,3,0
2017-08-03 01:00:00,27.118035,30.781843,18.85,71.0,6.688,8.05,1021.0,5.426,0.0,0.0,1,4,8,3,0
2017-08-03 02:00:00,26.97601,27.118035,18.73,72.6,4.466,5.283,1021.0,5.896,0.0,0.0,2,4,8,3,0
2017-08-03 03:00:00,26.550372,26.97601,18.81,74.1,7.04,8.81,1020.0,2.214,0.0,0.0,3,4,8,3,0
2017-08-03 04:00:00,26.6589665,26.550372,18.75,74.4,6.981,9.06,1020.0,4.125,0.0,0.0,4,4,8,3,0
2017-08-03 05:00:00,26.5261185,26.6589665,18.64,75.0,5.304,6.038,1021.0,4.429,0.0,0.0,5,4,8,3,0
2017-08-03 06:00:00,26.3508815,26.5261185,18.6,75.3,2.977,3.774,1021.0,22.73,0.0,0.0,6,4,8,3,0
2017-08-03 07:00:00,27.3529225,26.3508815,19.16,73.0,5.765,7.3,1021.0,205.8,0.0,0.0,7,4,8,3,0
2017-08-03 08:00:00,32.948052,27.3529225,20.32,70.9,4.675,5.786,1022.0,399.6,0.0,0.0,8,4,8,3,0
2017-08-03 09:00:00,36.781853,32.948052,20.58,71.8,3.899,5.032,1022.0,396.1,0.0,0.0,9,4,8,3,0
2017-08-03 10:00:00,42.0369965,36.781853,22.99,62.58,4.214,5.283,1021.0,792.0,0.0,0.0,10,4,8,3,0
2017-08-03 11:00:00,47.988718,42.0369965,24.22,54.91,5.283,5.786,1021.0,860.0,0.0,0.0,11,4,8,3,0
2017-08-03 12:00:00,48.512681,47.988718,25.85,46.92,5.64,7.04,1020.0,925.0,0.0,0.0,12,4,8,3,0
2017-08-03 13:00:00,47.1704355,48.512681,27.78,39.32,6.73,8.05,1020.0,939.0,0.0,0.0,13,4,8,3,0
2017-08-03 14:00:00,46.5800485,47.1704355,28.22,40.1,5.346,7.04,1019.0,899.0,0.0,0.0,14,4,8,3,0
2017-08-03 15:00:00,50.030382,46.5800485,27.84,41.43,8.22,11.32,1019.0,808.0,0.0,0.0,15,4,8,3,0
2017-08-03 16:00:00,49.4568195,50.030382,27.12,40.96,9.14,10.57,1019.0,667.7,0.0,0.0,16,4,8,3,0
2017-08-03 17:00:00,58.527847,49.4568195,26.32,41.69,7.21,9.31,1019.0,490.7,0.0,0.0,17,4,8,3,0
2017-08-03 18:00:00,69.8607865,58.527847,26.25,36.1,8.6,10.06,1019.0,291.4,0.0,0.0,18,4,8,3,0
2017-08-03 19:00:00,69.329613,69.8607865,24.89,37.86,5.619,6.541,1019.0,100.0,0.0,0.0,19,4,8,3,0
2017-08-03 20:00:00,45.5080875,69.329613,23.61,37.08,3.082,4.528,1020.0,0.83,0.0,0.0,20,4,8,3,0
2017-08-03 21:00:00,36.360585,45.5080875,22.28,39.23,5.43,7.3,1020.0,0.304,0.0,0.0,21,4,8,3,0
2017-08-03 22:00:00,35.668814,36.360585,21.86,34.73,5.933,7.04,1020.0,0.111,0.0,0.0,22,4,8,3,0
2017-08-03 23:00:00,36.644198,35.668814,20.82,42.05,5.157,7.04,1020.0,0.221,0.0,0.0,23,4,8,3,0
2017-08-04 00:00:00,36.695327,36.644198,20.77,48.64,5.241,6.793,1020.0,0.0,0.0,0.0,0,5,8,3,0
2017-08-04 01:00:00,34.909308,36.695327,20.5,56.29,7.23,8.55,1019.0,2.131,0.0,0.0,1,5,8,3,0
2017-08-04 02:00:00,34.7329785,34.909308,19.79,70.4,7.0,8.81,1019.0,6.699,0.0,0.0,2,5,8,3,0
2017-08-04 03:00:00,34.534799,34.7329785,19.58,75.0,6.373,7.8,1019.0,1.301,0.0,0.0,3,5,8,3,0
2017-08-04 04:00:00,33.719357,34.534799,19.79,76.8,9.06,10.82,1018.0,2.131,0.0,0.0,4,5,8,3,0
2017-08-04 05:00:00,33.6133845,33.719357,19.69,77.3,4.801,5.283,1019.0,1.412,0.0,0.0,5,5,8,3,0
2017-08-04 06:00:00,32.086725,33.6133845,19.51,77.6,5.388,6.541,1019.0,26.79,0.0,0.0,6,5,8,3,0
2017-08-04 07:00:00,34.5398245,32.086725,20.44,75.3,2.243,3.522,1019.0,125.1,0.0,0.0,7,5,8,3,0
2017-08-04 08:00:00,42.0116505,34.5398245,21.01,71.8,3.648,5.032,1019.0,391.5,0.0,0.0,8,5,8,3,0
2017-08-04 09:00:00,46.233726,42.0116505,22.24,64.38,6.499,7.55,1019.0,588.8,0.0,0.0,9,5,8,3,0
2017-08-04 10:00:00,47.121273,46.233726,23.36,56.52,5.22,6.793,1019.0,751.0,0.0,0.0,10,5,8,3,0
2017-08-04 11:00:00,47.23533,47.121273,24.61,50.37,5.472,7.55,1019.0,871.0,0.0,0.0,11,5,8,3,0
2017-08-04 12:00:00,44.742682,47.23533,25.84,45.74,8.6,10.06,1018.0,937.0,0.0,0.0,12,5,8,3,0
2017-08-04 13:00:00,44.5807735,44.742682,27.41,40.83,7.97,9.31,1018.0,953.0,0.0,0.0,13,5,8,3,0
2017-08-04 14:00:00,49.273498,44.5807735,29.09,35.2,5.661,7.8,1017.0,915.0,0.0,0.0,14,5,8,3,0
2017-08-04 15:00:00,48.904233,49.273498,28.85,35.53,6.352,8.05,1017.0,823.0,0.0,0.0,15,5,8,3,0
2017-08-04 16:00:00,45.304664,48.904233,27.03,41.86,10.42,12.33,1016.0,682.2,0.0,0.0,16,5,8,3,0
2017-08-04 17:00:00,58.7745335,45.304664,26.3,46.24,7.36,9.56,1016.0,500.0,0.0,0.0,17,5,8,3,0
2017-08-04 18:00:00,62.667985,58.7745335,24.92,49.81,7.95,9.31,1016.0,296.0,0.0,0.0,18,5,8,3,0
2017-08-04 19:00:00,59.499298,62.667985,23.03,56.98,8.81,10.06,1017.0,102.8,0.0,0.0,19,5,8,3,0
2017-08-04 20:00:00,41.3937325,59.499298,22.32,60.65,9.52,11.57,1017.0,4.953,0.0,0.0,20,5,8,3,0
2017-08-04 21:00:00,36.0146995,41.3937325,21.09,69.67,5.598,7.3,1018.0,4.982,0.0,0.0,21,5,8,3,0
2017-08-04 22:00:00,36.3935785,36.0146995,20.6,74.4,7.63,9.81,1018.0,6.006,0.0,0.0,22,5,8,3,0
2017-08-04 23:00:00,35.608945,36.3935785,20.27,77.0,6.772,8.81,1018.0,3.736,0.0,0.0,23,5,8,3,0
2017-08-05 00:00:00,34.6101815,35.608945,20.38,76.5,5.828,7.55,1018.0,4.511,0.0,0.0,0,6,8,3,0
2017-08-05 01:00:00,33.4534425,34.6101815,20.0,77.5,6.709,9.81,1018.0,4.595,0.0,0.0,1,6,8,3,0
2017-08-05 02:00:00,32.123433,33.4534425,19.64,78.2,6.562,7.3,1017.0,1.246,0.0,0.0,2,6,8,3,0
2017-08-05 03:00:00,31.492405,32.123433,18.99,79.5,7.99,9.56,1017.0,7.53,0.0,0.0,3,6,8,3,0
2017-08-05 04:00:00,32.0170235,31.492405,18.65,79.8,8.6,10.57,1017.0,5.37,0.0,0.0,4,6,8,3,0
2017-08-05 05:00:00,31.696047,32.0170235,18.68,78.9,7.82,9.06,1017.0,11.38,0.0,0.0,5,6,8,3,0
2017-08-05 06:00:00,32.117752,31.696047,18.5,78.0,7.44,9.81,1018.0,6.809,0.0,0.0,6,6,8,3,0
2017-08-05 07:00:00,32.487454,32.117752,17.93,76.7,7.11,9.06,1018.0,107.7,0.0,0.0,7,6,8,3,0
2017-08-05 08:00:00,34.8409175,32.487454,18.03,75.5,7.21,8.81,1019.0,140.1,0.0,0.0,8,6,8,3,0
2017-08-05 09:00:00,35.9522085,34.8409175,18.81,72.3,7.38,9.81,1019.0,607.8,0.0,0.0,9,6,8,3,0
2017-08-05 10:00:00,37.0770465,35.9522085,20.18,67.97,4.948,6.541,1019.0,771.0,0.0,0.0,10,6,8,3,0
2017-08-05 11:00:00,37.087316,37.0770465,20.4,63.51,10.71,12.58,1019.0,871.0,0.0,0.0,11,6,8,3,0
